,AcresBurned,ArchiveYear,Counties,CountyIds,CrewsInvolved,Fatalities,Latitude,Longitude,Name,PersonnelInvolved,Started,StructuresDamaged,StructuresDestroyed,UniqueId,Year,Month,Year-Month
140,35.0,2013,Fresno,10,,,36.763366999999995,-119.55824399999999,Michelle Fire,,2013-06-13 15:54:00+00:00,,,953f17a1-2034-467b-b48c-28da1a9af60e,2013,06,2013-06
141,35.0,2013,San Luis Obispo,40,,,35.49864,-120.91375,Cottontail Fire,,2013-05-20 15:45:00+00:00,,,f17c523c-bf01-4245-899b-7c2331096dae,2013,05,2013-05
142,34.0,2013,Shasta,45,,,0.0,0.0,Honey Fire,,2013-08-04 18:00:00+00:00,,,15dc8848-9380-40a8-86b7-2b783be8f29d,2013,08,2013-08
143,33.0,2013,Shasta,45,,,40.483662,-122.140914,Dersch Fire,,2013-11-07 16:10:00+00:00,,,29a2efda-c28f-4a41-9c6d-8cb8f763d464,2013,11,2013-11
144,31.0,2013,Calaveras,5,,,37.965364,-120.69636200000001,Chuckwagon Fire,,2013-07-22 12:34:00+00:00,,,68dadbb3-6a63-483a-add9-491a69d9e0ad,2013,07,2013-07
145,30.0,2013,Lake,17,,,38.9777,-122.68299999999999,Lakeshore Fire,,2013-09-15 19:45:00+00:00,,,51e00abb-53d0-4014-9224-2a853b1d6bcf,2013,09,2013-09
146,30.0,2013,Lake,17,,,38.992329999999995,-122.703193,Lake Fire,,2013-06-05 16:05:00+00:00,,,dcb21e64-9d38-47c2-848b-e8e0dea5c2de,2013,06,2013-06
147,30.0,2013,San Bernardino,36,,,34.288877,-116.94131100000001,Fawnskin Fire,,2013-04-20 17:30:00+00:00,,,58f89ff8-bd3e-4355-b1c0-8fa05c747d3f,2013,04,2013-04
148,28.0,2013,Sonoma,"49,48,17,6",,,38.4229,-122.0437,Sonoma-Lake-Napa Unit Lightning Fires,,2013-06-10 00:46:00+00:00,,,5ce45b6c-81b5-422c-9078-8c68dd872c8a,2013,06,2013-06
152,27.0,2013,Shasta,45,,,40.473356,-122.48258999999999,Cloverdale Fire,,2013-08-14 15:37:00+00:00,,,0537a175-8fe9-4f5f-b56f-77848fa195f4,2013,08,2013-08
153,25.0,2013,San Diego,37,,,32.612773,-116.70733500000001,Flume Fire,,2013-07-28 09:43:00+00:00,,,c6cfeed9-55bb-4fdb-8a52-e4d947dba721,2013,07,2013-07
154,25.0,2013,Lake,17,,,38.980579999999996,-122.81796000000001,Mount Fire,,2013-06-20 14:29:00+00:00,,,d489b45e-dcba-4eaa-8bb5-6a23255562da,2013,06,2013-06
155,25.0,2013,Riverside,33,,,33.96201,-116.90721299999998,Cherry Fire,,2013-05-20 13:47:00+00:00,,,a60e315c-23d5-4ba4-869c-5c1e22a25e7a,2013,05,2013-05
156,23.0,2013,Lake,17,,,38.9289,-122.5818,Dam Fire,,2013-11-23 14:17:00+00:00,,,720f1d0a-81b7-4a00-85db-be3d9587ea3e,2013,11,2013-11
157,15.0,2013,Mendocino,23,,,0.0,0.0,Refuse Fire,,2013-12-30 11:00:00+00:00,,,23d84ebe-9c31-4e3c-b0ad-b23aa510abeb,2013,12,2013-12
158,15.0,2013,Riverside,33,,,33.94528,-117.09306000000001,Gilman Fire,,2013-07-19 17:31:00+00:00,,,2b300dd5-4474-4b8a-9b4c-3a3014afe27d,2013,07,2013-07
159,15.0,2013,Madera,20,,,0.0,0.0,Ranger Fire,,2013-05-12 13:02:00+00:00,,,3ddf82b4-0631-4148-807e-181277adeca5,2013,05,2013-05
160,0.0,2013,Humboldt,12,,,41.333,-123.376,Orleans Complex,,2013-08-03 08:00:00+00:00,,,7d4f107b-66a9-43d2-819d-ec855c2947bf,2013,08,2013-08
161,0.0,2013,Riverside,33,,,33.99647,-116.84137,Hathaway Fire,,2013-06-09 12:30:00+00:00,,,befb9d5c-c0ea-48b8-8589-2586be0275af,2013,06,2013-06
162,97717.0,2014,El Dorado,9,,,38.805437,-120.62971399999999,King Fire,,2014-09-13 16:32:00+00:00,,80.0,3df6ecf7-f095-483d-b1c4-2dc969d61261,2014,09,2014-09
163,50042.0,2014,Siskiyou,47,,,0.0,0.0,July Complex,,2014-08-02 09:00:00+00:00,,,550c60e9-6b15-4e64-bf4b-9bd5d1cb359d,2014,08,2014-08
164,39736.0,2014,Shasta,45,,,40.900999999999996,-121.368,Bald Fire,,2014-07-30 20:15:00+00:00,,,045a1a18-72e4-4579-b64c-f34b33a1031b,2014,07,2014-07
165,35302.0,2014,Siskiyou,47,,,42.048,-122.345,Oregon Gulch Fire (part of the Beaver Complex),,2014-07-30 23:00:00+00:00,,,3b2609f0-b3a2-493c-bf66-c5b5f64409f8,2014,07,2014-07
166,32496.0,2014,Siskiyou,47,,,0.0,0.0,Beaver Fire,,2014-07-30 00:00:00+00:00,,,30702a48-f9b0-44c3-8ddb-acc837bc6a34,2014,07,2014-07
167,32416.0,2014,Shasta,45,1.0,,40.72,-121.56200000000001,Eiler Fire,78.0,2014-07-31 18:04:00+00:00,,21.0,60ea04ec-5f5e-4a49-8fbc-fa50c17a1199,2014,07,2014-07
168,14416.0,2014,San Diego,37,,,0.0,0.0,Pulgas Fire,,2014-05-15 14:45:00+00:00,,,2a3d56c7-2ba7-4f83-8e69-7ae9bab18b71,2014,05,2014-05
169,13838.0,2014,Madera,20,,,0.0,0.0,French Fire,,2014-07-28 05:45:00+00:00,,,61c14593-8614-4365-afa7-264fcaa6ea2a,2014,07,2014-07
170,13153.0,2014,Modoc,25,7.0,,41.1336,-121.2144,Day Fire,297.0,2014-07-30 19:01:00+00:00,,6.0,e3b7143d-6faa-4962-9fe5-c2d1559c5d20,2014,07,2014-07
171,12661.0,2014,Shasta,45,,,40.4314,-122.75078799999999,Bully Fire,,2014-07-11 15:37:00+00:00,,20.0,3a1fab73-882a-478c-b289-504497db4d64,2014,07,2014-07
172,12536.0,2014,Mendocino,23,,,0.0,0.0,Lodge Lightning Complex,,2014-07-30 06:27:00+00:00,,,7c6a9617-1c79-4b4d-9833-e76532f59103,2014,07,2014-07
173,6488.0,2014,Yolo,57,,,38.512,-122.104,Monticello Fire,87.0,2014-07-04 21:32:00+00:00,,,756d8f5b-bc05-4741-a5a3-3b20ca21906d,2014,07,2014-07
174,6258.0,2014,Shasta,45,,,41.141000000000005,-122.805,Coffee Fire,,2014-07-30 20:30:00+00:00,,,9d3fb01e-c29e-436a-82f8-c110a0b35179,2014,07,2014-07
175,5503.0,2014,Siskiyou,47,,,41.681999999999995,-122.12700000000001,Little Deer Fire,,2014-07-31 17:45:00+00:00,,,59a31adf-4f31-4bf6-a6c6-fe62d2d2587f,2014,07,2014-07
176,5367.0,2014,San Diego,37,,,33.3529,-117.28488899999999,Tomahawk Fire,,2014-05-14 09:45:00+00:00,,,2b35bd0d-169f-4a81-835b-13bf527031a6,2014,05,2014-05
177,4840.0,2014,Monterey,27,,,0.0,0.0,Stoney Fire,,2014-06-19 15:14:00+00:00,,,e54fa953-24b9-4581-86f3-9931fdf3ca5e,2014,06,2014-06
178,4772.0,2014,Mariposa,22,,,0.0,0.0,Meadow Fire,,2014-08-16 00:00:00+00:00,,,8bc9d00d-5f81-4a73-b14f-8145890c8d50,2014,08,2014-08
179,4689.0,2014,Mariposa,22,,,0.0,0.0,El Portal Fire,,2014-07-26 17:00:00+00:00,,,3383fa93-aaf8-4f81-a980-5ba86b893039,2014,07,2014-07
180,4300.0,2014,Napa,"28,17",,,38.664,-122.454,Butts Fire,0.0,2014-07-01 12:08:00+00:00,,9.0,2437bb57-1d09-4892-8c26-a60661dae1d9,2014,07,2014-07
182,4240.0,2014,Amador,"3,9",1.0,,38.5691,-120.7819,Sand Fire,40.0,2014-07-25 16:34:00+00:00,,67.0,4d07ccc3-32be-4a1d-acac-18333884c97d,2014,07,2014-07
184,4045.0,2014,Kern,15,,,35.7206,-118.4747,Way Fire,,2014-08-18 14:30:00+00:00,,,4b281a55-65b6-43e8-bab2-3689356d82e5,2014,08,2014-08
185,3895.0,2014,Kern,15,,,35.70683,-118.555527,Shirley Fire,,2014-06-13 17:00:00+00:00,,,8ede9823-938e-4786-97b8-a0f42b852cb2,2014,06,2014-06
186,2143.0,2014,San Bernardino,36,22.0,,34.169346000000004,-117.547374,Etiwanda Fire,583.0,2014-04-30 08:00:00+00:00,1.0,0.0,13bfff2c-cb2f-4ed9-a7f8-6985646a2d5d,2014,04,2014-04
187,1995.0,2014,San Diego,37,13.0,,33.1137,-117.1599,Cocos Fire,514.0,2014-05-14 16:00:00+00:00,,40.0,1b1cba8f-7893-4eea-82d9-dc78663fd911,2014,05,2014-05
188,1952.0,2014,Los Angeles,19,,,34.1703,-117.8816,Colby Fire,,2014-01-16 05:50:00+00:00,,,1fe0ea01-23e8-47a1-8fbd-ced6cf655e4d,2014,01,2014-01
189,1680.0,2014,Kern,15,,,35.641999999999996,-118.15,Nicolls Fire ,,2014-07-11 13:46:00+00:00,,,45abd556-f41f-4507-91a5-1cf2f751bb4c,2014,07,2014-07
190,1651.0,2014,Modoc,25,,,41.89,-120.79,Modoc Lightning Complex,,2014-07-01 19:00:00+00:00,,,8f48a8a9-facf-49e8-92dc-ea1147e53792,2014,07,2014-07
191,1548.0,2014,San Diego,37,4.0,,33.003,-117.133,Bernardo Fire,211.0,2014-05-13 11:00:00+00:00,,,9e5ee790-ee7e-4b40-b300-7a3046901162,2014,05,2014-05
192,1469.0,2014,Modoc,25,8.0,,41.489,-120.904,Gulch Fire,427.0,2014-07-03 15:46:00+00:00,,,00089805-cdee-4607-8b67-1653bee463bc,2014,07,2014-07
193,1457.0,2014,San Diego,37,,,33.417572,-117.55056699999999,San Mateo Fire,,2014-05-16 11:24:00+00:00,,,b0b5efed-3edc-4a4b-97c8-95a79d12d0c6,2014,05,2014-05
194,1375.0,2014,Shasta,45,4.0,,40.7101,-122.171,Gulch Fire,169.0,2014-09-10 00:30:00+00:00,,4.0,b22e378f-bfbc-40b8-aaa7-29ec6db13db1,2014,09,2014-09
195,1080.0,2014,Mariposa,22,,,0.0,0.0,Dark Hole Fire,,2014-07-17 01:00:00+00:00,,,c7f39aa9-394d-4d19-bcd9-a8ee4f036e01,2014,07,2014-07
196,968.0,2014,Orange,30,,,33.748000000000005,-117.601,Silverado Fire,,2014-09-12 10:30:00+00:00,,,568ea489-caa1-43c3-928a-9d0b836c0c54,2014,09,2014-09
197,865.0,2014,Tehama,52,,,40.134597,-121.79018300000001,Campbell Fire,,2014-01-02 20:00:00+00:00,,,353e7df7-440c-4c41-a27c-b35bb1e2831c,2014,01,2014-01
198,677.0,2014,Mariposa,22,2.0,,0.0,0.0,Hunters Fire,32.0,2014-05-26 15:33:00+00:00,,3.0,8d3451be-f3be-4a8b-b747-ab121f0d52cb,2014,05,2014-05
199,632.0,2014,Santa Barbara,42,10.0,,34.609,-120.454,Miguelito Fire,548.0,2014-05-13 14:00:00+00:00,,,d08b0c4e-35d3-43fb-8af8-1756b1789172,2014,05,2014-05
200,612.0,2014,Madera,20,6.0,,37.3433,-119.6581,Junction Fire,188.0,2014-08-18 13:50:00+00:00,,47.0,58e7e466-8807-404e-9ef6-5a6ae11a0084,2014,08,2014-08
201,600.0,2014,San Diego,37,,,33.1109,-117.279,Poinsettia Fire,,2014-05-14 10:30:00+00:00,,,cc18296d-573a-4737-8e4e-1221d75d1e7b,2014,05,2014-05
202,580.0,2014,Trinity,53,82.0,,40.7412,-122.946,Oregon Fire,46.0,2014-08-24 16:36:00+00:00,,1.0,3b954901-aa80-4894-b330-c287d47b68be,2014,08,2014-08
203,516.0,2014,Siskiyou,47,14.0,,41.423840000000006,-122.37432,Boles Fire,453.0,2014-09-15 13:38:00+00:00,7.0,165.0,ad164a35-8b27-4f96-b78e-952b08a333e8,2014,09,2014-09
204,487.0,2014,Tuolumne,55,,,37.76617,-120.45087,59 Fire,,2014-06-04 11:45:00+00:00,,,1a0bbf7e-7f9b-4359-9c91-85dec2e2869a,2014,06,2014-06
205,459.0,2014,Placer,31,,,0.0,0.0,Applegate Fire,,2014-10-08 13:33:00+00:00,,10.0,d71ab3e8-ead1-4d54-b489-2a2f23073d8b,2014,10,2014-10
206,403.0,2014,Mendocino,23,,,0.0,0.0,Black Fire,15.0,2014-09-13 15:48:00+00:00,,11.0,60b1ae62-1688-44b3-8447-66785e692e92,2014,09,2014-09
207,400.0,2014,Monterey,27,,,36.6313,-121.4819,Encinal Fire,,2014-03-19 16:45:00+00:00,,,cb580f06-5d43-46aa-8b2c-f2b5a21eff02,2014,03,2014-03
208,389.0,2014,Butte,4,29.0,,0.0,0.0,Web Fire,835.0,2014-07-28 13:11:00+00:00,,,69b38608-fab1-4df5-b9e9-0fd28bc505ba,2014,07,2014-07
209,380.0,2014,San Diego,37,,,33.312,-117.162,Highway Fire,,2014-05-14 13:00:00+00:00,,,ebea3cc2-c0ad-4de2-829a-0b544183461b,2014,05,2014-05
210,350.0,2014,Riverside,33,,,0.0,0.0,Pierce Fire,,2014-03-15 16:37:00+00:00,,,af1dd364-be2a-4818-81fb-dea0e527d6c5,2014,03,2014-03
211,333.0,2014,Humboldt,12,,,40.884415000000004,-123.773779,Red Fire,,2014-01-04 12:00:00+00:00,,,6d75c6a4-12cb-4f18-8951-f2737e980916,2014,01,2014-01
212,320.0,2014,Madera,20,2.0,,37.311915,-119.604124,Courtney Fire,90.0,2014-09-14 13:36:00+00:00,2.0,69.0,614efdbb-937e-47a0-9ffd-919e5e0de436,2014,09,2014-09
213,311.0,2014,Mariposa,22,,,37.0,40.34,Dog Rock Fire,,2014-10-07 15:05:00+00:00,,,ba17d495-8ce6-4a0f-a3ba-487bd877969e,2014,10,2014-10
214,300.0,2014,Mariposa,22,,,0.0,0.0,Bridge Fire,,2014-09-05 12:39:00+00:00,,,987ced78-a554-4a1b-a2f2-2f8329292067,2014,09,2014-09
215,300.0,2014,Merced,24,,,0.0,0.0,Gun Club Fire,,2014-07-24 12:06:00+00:00,,,deb3922d-eba2-4f08-abf7-d453d14e32ab,2014,07,2014-07
216,274.0,2014,Los Angeles,19,,,34.266999999999996,-117.867,Tecolote Fire,,2014-08-17 14:30:00+00:00,,,d805c9b9-da39-4771-965f-b3cd4c37c84b,2014,08,2014-08
217,269.0,2014,Tuolumne,55,,,37.787,-120.45200000000001,Hetch Hetchy Fire,,2014-06-05 13:04:00+00:00,,,b5d32131-cf00-4e34-9e08-b74d68a3174f,2014,06,2014-06
218,247.0,2014,Nevada,29,3.0,,39.113682,-120.999508,Dog Bar Fire,53.0,2014-09-13 14:07:00+00:00,,,a794ecf9-2e8d-4721-a272-a3e66d2e7621,2014,09,2014-09
219,225.0,2014,Tehama,52,,,40.009827,-122.345078,Tehama Fire,,2014-06-13 12:23:00+00:00,,,724209e0-12b0-4d49-b798-8ccacf95e668,2014,06,2014-06
220,217.0,2014,San Diego,37,4.0,,33.078948,-116.576454,Banner Fire,91.0,2014-07-03 10:43:00+00:00,,3.0,d2623c2c-ff3d-419e-a129-b3aa542c05c4,2014,07,2014-07
221,210.0,2014,Humboldt,12,,,41.13399999999999,-123.75299999999999,Bald Hill 3 Fire,,2014-09-12 15:00:00+00:00,,,d4523b72-45cf-4de2-8ccf-3905f1dc8dbd,2014,09,2014-09
222,190.0,2014,Los Angeles,19,,,34.235,-117.771,Shoemaker Fire,,2014-08-14 12:48:00+00:00,,,accb599e-35b8-4d5e-8d13-d0e4b0e4a1eb,2014,08,2014-08
223,175.0,2014,Lake,17,,,39.1647,-122.5983,Indian Fire,,2014-05-25 12:20:00+00:00,,,b454456c-1fa9-4766-b179-6df36b4d844b,2014,05,2014-05
224,143.0,2014,Shasta,45,,,40.6569,-122.2215,Dry Fire,,2014-07-09 13:45:00+00:00,,,dcbc7afb-cdef-49a3-822e-20bbaa86a5d0,2014,07,2014-07
225,130.0,2014,Mariposa,22,,,37.7103,-120.197,Haigh Fire,10.0,2014-06-10 15:11:00+00:00,,,50567f4a-c56d-4d73-9855-f5d81fa74025,2014,06,2014-06
226,125.0,2014,Santa Clara,43,,,0.0,0.0,Curie Fire,,2014-06-30 14:10:00+00:00,,,7a5c1b23-ac7c-44de-8f1a-1866ea9bf617,2014,06,2014-06
227,125.0,2014,San Diego,37,,,32.81,-116.49,Gun Fire,,2014-03-08 12:30:00+00:00,,,a67fe9bc-b8ec-4ed1-a2e8-06623aab7039,2014,03,2014-03
228,120.0,2014,Calaveras,5,,,120.679019,38.178241,Reed Fire,,2014-06-20 15:27:00+00:00,,,2b382ade-87e2-4cff-92f7-67328139d7eb,2014,06,2014-06
229,120.0,2014,Placer,31,,,0.0,0.0,Brewer Fire,,2014-01-22 13:10:00+00:00,,,072e04ed-1f34-45e8-b7c2-3788ebf3be4c,2014,01,2014-01
230,113.0,2014,Inyo,14,11.0,,37.399,-118.352,Bridges Fire,256.0,2014-04-19 15:54:00+00:00,,,1faad916-32b9-4cd0-94b8-dacfe71fa9f8,2014,04,2014-04
231,106.0,2014,Fresno,10,,,36.8266,-119.3415,Lake Fire,,2014-01-25 06:37:00+00:00,,,d529636e-33d0-484b-9c6f-093ba33736b7,2014,01,2014-01
232,105.0,2014,San Diego,37,,,0.0,0.0,River Fire,,2014-05-14 12:12:00+00:00,,,811b6ea7-2a1b-414b-90fa-9edc6db21d46,2014,05,2014-05
233,101.0,2014,Modoc,25,,,41.507,-121.266,Little Fire,,2014-08-12 15:00:00+00:00,,,91669a3c-d533-4eaa-a8d7-505d55f89e46,2014,08,2014-08
234,100.0,2014,Lake,17,,,0.0,0.0,Saratoga Fire,,2014-09-03 16:03:00+00:00,,,cd91c23b-9e4f-484f-bb5a-09881545da38,2014,09,2014-09
235,100.0,2014,Riverside,33,,,0.0,0.0,Interstate Fire,,2014-09-01 14:03:00+00:00,,,58054798-7e26-4aa0-8af9-a4c91ebcca8b,2014,09,2014-09
236,94.0,2014,El Dorado,9,,,38.59,-120.02799999999999,Irene Fire,,2014-09-14 09:15:00+00:00,,,7e60b4f7-8497-4155-9879-a3198b2ce696,2014,09,2014-09
237,90.0,2014,Mariposa,22,12.0,,0.0,0.0,Valley Fire,356.0,2014-06-06 17:29:00+00:00,,,a856545c-5922-4d6a-bffb-2048188c0fa3,2014,06,2014-06
238,85.0,2014,Calaveras,5,,,38.058,-120.66,Oak Fire,,2014-06-22 12:37:00+00:00,,1.0,06ae83a9-125e-4cf5-826e-8b541b2308fd,2014,06,2014-06
239,84.0,2014,Nevada,29,,,39.3918,-120.0805,Boca Fire,,2014-08-18 10:00:00+00:00,,,605ac5e1-9903-45ba-872d-3d9c437457d7,2014,08,2014-08
240,80.0,2014,Santa Clara,43,,,0.0,0.0,Casa Fire,,2014-08-28 15:10:00+00:00,,,f2d201e0-515b-4df7-96f4-0ff840da4ed3,2014,08,2014-08
241,80.0,2014,Contra Costa,7,,,37.5359,-121.5118,Marsh Fire,,2014-07-11 21:57:00+00:00,,,dc1a83b0-500c-440f-85d7-7090884f5487,2014,07,2014-07
242,79.0,2014,Mariposa,22,,,0.0,0.0,Montgomery Fire,,2014-09-07 16:46:00+00:00,,,eb9797e5-4caa-4514-8098-6bd120c0e3c6,2014,09,2014-09
243,78.0,2014,Riverside,33,,,0.0,0.0,Sabina Fire,,2014-07-23 10:47:00+00:00,,,7ac5c3c7-ba1d-47c4-8678-727729c51465,2014,07,2014-07
244,75.0,2014,Shasta,45,5.0,,40.5719,-121.3415,Cassel Fire,108.0,2014-07-05 18:44:00+00:00,,,0bc42201-27c2-4b3d-a329-ce44bc1261d9,2014,07,2014-07
245,75.0,2014,Monterey,27,,,36.103,-121.117,San Lucas Fire,,2014-04-30 14:25:00+00:00,,,91c3081d-33b4-46f2-8774-032c57f0f6a2,2014,04,2014-04
246,72.0,2014,Butte,4,,,39.4664,-121.6129,Wildlife Fire,,2014-07-14 18:00:00+00:00,,,9c21bb74-e919-403c-8a43-05f561669e4e,2014,07,2014-07
247,70.0,2014,Tuolumne,55,,,37.8316,-120.3434,Jackson Fire,,2014-09-04 11:51:00+00:00,,,726710bb-32d4-46bf-9729-7f3396defcf0,2014,09,2014-09
248,70.0,2014,Kern,15,,,0.0,0.0,Ranch Fire,,2014-07-01 18:15:00+00:00,,,9487beeb-6c40-46fc-b4b3-a353a688a826,2014,07,2014-07
249,70.0,2014,Solano,48,,,121.999,38.453,Norman Fire,,2014-06-12 14:29:00+00:00,,,45cf54ae-c166-4f81-816f-2e0ef959a56e,2014,06,2014-06
250,65.0,2014,Inyo,14,,,0.0,0.0,June Fire,,2014-09-16 19:07:00+00:00,,,5463296a-0cfa-46a1-bd8a-dfbf1afc996b,2014,09,2014-09
251,62.0,2014,Mendocino,23,2.0,,0.0,0.0,Nelson Fire,42.0,2014-09-21 16:13:00+00:00,,,a44b9e07-680d-4857-9d27-834363373a83,2014,09,2014-09
252,60.0,2014,Butte,4,,,0.0,0.0,Honcut Fire,,2014-01-01 10:46:00+00:00,,,42af9060-4b93-4919-bd89-9fe684b41fd3,2014,01,2014-01
253,57.0,2014,Riverside,33,,,33.5982,-116.1985,Van Buren Fire,,2014-03-28 14:31:00+00:00,,,edff6f87-80b8-4c0d-8f6a-45c6e798b7fa,2014,03,2014-03
254,56.0,2014,San Diego,37,,,0.0,0.0,Freeway Fire ,,2014-05-14 17:43:00+00:00,,,36076476-0b5d-445a-a82b-27f953f3dde1,2014,05,2014-05
255,50.0,2014,Shasta,45,,,40.39,-122.721,Fiddler Fire,,2014-05-14 14:00:00+00:00,,,2c241790-d062-4b15-9a25-8e511c0febab,2014,05,2014-05
256,48.0,2014,San Bernardino,36,,,33.93869,-117.70643000000001,Bane Fire,,2014-10-16 14:34:00+00:00,,,f5552e75-f74c-4bc0-99b8-6c66ee8cde3d,2014,10,2014-10
257,47.0,2014,San Luis Obispo,",40",,,35.8218,-121.0226,Interlake Fire,,2014-07-07 16:12:00+00:00,,,1df51ee3-c15a-4266-bf3d-d52272189cff,2014,07,2014-07
258,40.0,2014,Fresno,10,,,36.991825,-119.52550600000001,Morgan Fire,,2014-06-09 15:15:00+00:00,,1.0,857e832f-17bd-4ad2-8789-99b003187049,2014,06,2014-06
259,38.0,2014,Nevada,29,,,39.1871,-121.2687,Hutto Fire,,2014-07-07 16:35:00+00:00,,,61506ea2-3f16-4aa6-ba54-d7788c3a2b35,2014,07,2014-07
260,37.0,2014,Humboldt,12,,,0.0,0.0,McClellan Fire,,2014-08-01 15:47:00+00:00,,,0567f7bd-c345-4124-9526-b8f88a938b01,2014,08,2014-08
261,37.0,2014,Stanislaus,50,,,0.0,0.0,Lake Fire,,2014-05-27 11:23:00+00:00,,,4075bfa7-794b-446c-b30d-0a8d38085419,2014,05,2014-05
262,31.0,2014,Riverside,33,1.0,,0.0,0.0,Bogart Fire,51.0,2014-06-06 17:32:00+00:00,,,fc0e054f-887f-4bb5-87af-bde461bf4e4a,2014,06,2014-06
263,30.0,2014,Siskiyou,47,,,0.0,0.0,Siskiyou County Lightning Fires,,2014-07-29 13:00:00+00:00,,,279d9058-7545-488b-8a83-51b12e60cb47,2014,07,2014-07
264,30.0,2014,El Dorado,9,,,38.608336,-120.70323799999998,Bible Fire,,2014-07-09 14:34:00+00:00,,,da607cd1-32fc-44c0-bd7a-ba14ad0a14cc,2014,07,2014-07
265,29.0,2014,San Diego,37,,,32.665,-116.22200000000001,Jacumba Fire,,2014-05-05 16:36:00+00:00,,,d5cb2477-6627-4ef6-bab1-d0eecc4ad12a,2014,05,2014-05
266,27.0,2014,Napa,28,,,38.695961,-122.384054,Stage Coach Fire,,2014-09-11 15:14:00+00:00,,,7e564dd5-1d4e-4999-8aea-93691ad314ac,2014,09,2014-09
267,25.0,2014,Ventura,56,,,0.0,0.0,Foothill Fire ,,2014-09-29 19:35:00+00:00,,,6e986794-095c-4ba4-a129-cc45ab69d4ec,2014,09,2014-09
268,25.0,2014,Shasta,45,,,40.0,29.24,Leopard Fire,,2014-08-29 12:21:00+00:00,,,952443ab-3af0-431d-9040-c73a45925401,2014,08,2014-08
269,25.0,2014,Fresno,10,,,36.742746999999994,-119.24149299999999,Hall Fire,,2014-06-11 07:30:00+00:00,,,ccc2ec2b-4941-4bbd-ae60-be6706d97f13,2014,06,2014-06
270,20.0,2014,El Dorado,9,,,38.9195001,-120.1140659,Cascade Fire,,2014-09-25 18:00:00+00:00,,,0b2d503c-7bd5-45e7-b029-61306ae6e7c0,2014,09,2014-09
271,20.0,2014,San Diego,37,,,32.59154,-116.89516,Border Fire,,2014-08-16 16:22:00+00:00,,,64812487-ac4c-40da-b069-2884d7a04675,2014,08,2014-08
272,18.0,2014,Humboldt,12,,,0.0,0.0,Bridge Fire,,2014-01-03 10:30:00+00:00,,,4f7bb6c9-8b10-4892-89a8-d2b78931aa10,2014,01,2014-01
273,15.0,2014,Trinity,53,,,40.41,-123.24,West Fire,,2014-07-01 03:45:00+00:00,,,62c2a563-1768-4c94-ac71-694a553cfdf8,2014,07,2014-07
274,14.0,2014,Placer,31,,,0.0,0.0,Iowa Fire,,2014-07-21 14:49:00+00:00,,,e22ad5eb-2085-4a09-887f-fc54756527ce,2014,07,2014-07
275,14.0,2014,Riverside,33,,,0.0,0.0,Santa Fire,,2014-06-04 15:18:00+00:00,,,43bd24a5-fe63-4a1f-bb61-75d201f2c829,2014,06,2014-06
276,10.0,2014,Madera,20,,,37.0,18.4,Pines Fire,,2014-08-26 16:23:00+00:00,,,a2da7754-e907-48f2-a023-0a3053cf2903,2014,08,2014-08
277,6.0,2014,Napa,28,,,0.0,0.0,South Napa Earthquake,,2014-08-24 03:20:00+00:00,,,9617f422-bb7b-41ae-8ad6-670ffff875ab,2014,08,2014-08
278,0.0,2014,Siskiyou,47,,,41.79600000000001,-123.374,Happy Camp Complex,,2014-08-11 22:00:00+00:00,,,da500577-e558-4446-832f-0e537cc55204,2014,08,2014-08
279,151623.0,2015,Fresno,10,,,36.874,-118.905,Rough Fire ,,2015-07-31 19:00:00+00:00,,,8c788c0a-d1fc-46d7-a17c-23f786831f7d,2015,07,2015-07
280,77081.0,2015,Trinity,53,,,0.0,0.0,River Complex,,2015-07-30 22:30:00+00:00,,,7c83452f-e6f0-47af-aa25-1d0fff3a594f,2015,07,2015-07
281,69438.0,2015,Lake,17,6.0,,38.886353799999995,-122.47624750000001,Rocky Fire,227.0,2015-07-29 15:29:00+00:00,8.0,96.0,23e85238-2966-452c-8f21-fa93a51e889b,2015,07,2015-07
282,36503.0,2015,Trinity,53,,,0.0,0.0,Fork Complex,,2015-07-30 21:30:00+00:00,,,33e56fb3-20fc-47a5-810c-6fccef8400be,2015,07,2015-07
283,31359.0,2015,San Bernardino,36,,,34.160277777778,-116.89277777778,Lake Fire,,2015-06-17 15:52:00+00:00,,,17616590-ce26-4c73-bf81-70d338d027ce,2015,06,2015-06
284,30361.0,2015,Del Norte,8,,,0.0,0.0,Gasquet Complex,,2015-07-31 21:00:00+00:00,,,450e1ea6-2ed7-4df2-b533-698b0c86dd40,2015,07,2015-07
285,29416.0,2015,Trinity,53,,,0.0,0.0,South Complex,,2015-07-30 16:00:00+00:00,,,7243645e-960d-4422-a281-cc6b42ca8938,2015,07,2015-07
286,25118.0,2015,Lake,"17,28",,,38.8142503,-122.48673190000001,Jerusalem Fire,,2015-08-09 15:34:00+00:00,,27.0,94a7ae52-fed9-4997-b972-1761aa4b89ca,2015,08,2015-08
288,10570.0,2015,Lassen,18,,,40.938,-120.105,Dodge Fire,,2015-08-03 14:15:00+00:00,,,293c6467-7b2e-43a3-94c1-41cec4339b67,2015,08,2015-08
289,7509.0,2015,Del Norte,8,,,0.0,0.0,Nickowitz Fire,,2015-08-01 23:23:00+00:00,,,c4da9583-d7ad-4d8c-834c-3688c1bf3949,2015,08,2015-08
